Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,solar_radiation_set_1,precip_accum_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
E3644,08/26/2021 03:58 CDT,102133.43,24.44,62,1.79,0,3.13,0,0,,0,16.67,,N,90783.78,101494.95,
E3644,08/26/2021 04:03 CDT,102133.43,24.44,62,1.79,0,3.13,0,0,,0,16.67,,N,90783.78,101494.95,
E3644,08/26/2021 04:08 CDT,102133.43,24.44,62,2.23,0,3.13,0,0,,0,16.67,,N,90783.78,101494.95,
E3644,08/26/2021 04:13 CDT,102133.43,24.44,62,2.23,0,3.58,0,0,,0,16.67,,N,90783.78,101494.95,
E3644,08/26/2021 04:18 CDT,102133.43,24.44,62,2.23,0,3.58,0,0,,0,16.67,,N,90783.78,101494.95,
E3644,08/26/2021 04:23 CDT,102133.43,23.89,62,1.79,0,5.37,0,0,,0,16.15,,N,90783.78,101515.73,
E3644,08/26/2021 04:28 CDT,102167.3,23.89,64,1.79,0,5.37,0,0,,0,16.65,,N,90813.88,101549.35,
E3644,08/26/2021 04:33 CDT,102133.43,23.33,65,1.34,0,4.02,0,0,,0,16.36,,N,90783.78,101536.91,
E3644,08/26/2021 04:38 CDT,102133.43,23.33,66,1.34,0,2.68,0,0,,0,16.6,,N,90783.78,101536.89,
E3644,08/26/2021 04:43 CDT,102133.43,22.78,67,1.34,0,2.68,0,0,,0,16.31,,N,90783.78,101557.81,
E3644,08/26/2021 04:48 CDT,102133.43,22.78,68,0.9,0,2.23,0,0,,0,16.54,,N,90783.78,101557.8,
E3644,08/26/2021 04:53 CDT,102133.43,22.78,68,0.9,0,1.79,0,0,,0,16.54,,N,90783.78,101557.8,
E3644,08/26/2021 04:58 CDT,102133.43,22.78,68,0.9,0,1.79,0,0,,0,16.54,,N,90783.78,101557.8,
E3644,08/26/2021 05:03 CDT,102133.43,22.78,68,1.34,0,2.23,0,0,,0,16.54,,N,90783.78,101557.8,
E3644,08/26/2021 05:08 CDT,102133.43,22.78,67,1.34,0,2.23,0,0,,0,16.31,,N,90783.78,101557.81,
E3644,08/26/2021 05:13 CDT,102133.43,22.78,67,1.34,0,2.23,0,0,,0,16.31,,N,90783.78,101557.81,
E3644,08/26/2021 05:18 CDT,102133.43,22.78,68,1.34,0,2.23,0,0,,0,16.54,,N,90783.78,101557.8,
E3644,08/26/2021 05:23 CDT,102133.43,22.78,67,1.34,0,2.68,0,0,,0,16.31,,N,90783.78,101557.81,
E3644,08/26/2021 05:28 CDT,102133.43,22.78,67,1.34,0,2.23,0,0,,0,16.31,,N,90783.78,101557.81,
E3644,08/26/2021 05:33 CDT,102133.43,23.33,66,1.79,0,2.68,0,0,,0,16.6,,N,90783.78,101536.89,
E3644,08/26/2021 05:38 CDT,102133.43,23.33,66,1.79,0,3.58,0,0,,0,16.6,,N,90783.78,101536.89,
E3644,08/26/2021 05:43 CDT,102167.3,23.33,65,1.79,0,3.58,0,0,,0,16.36,,N,90813.88,101570.58,
E3644,08/26/2021 05:48 CDT,102167.3,23.33,65,1.79,0,2.68,0,0,,0,16.36,,N,90813.88,101570.58,
E3644,08/26/2021 05:53 CDT,102167.3,23.33,65,1.34,0,2.68,0,0,,0,16.36,,N,90813.88,101570.58,
E3644,08/26/2021 05:58 CDT,102167.3,23.33,65,1.34,0,2.68,0,0,,0,16.36,,N,90813.88,101570.58,
E3644,08/26/2021 06:03 CDT,102167.3,23.33,66,1.34,0,2.68,0,0,,0,16.6,,N,90813.88,101570.56,
E3644,08/26/2021 06:08 CDT,102167.3,22.78,66,1.34,0,2.68,0,0,,0,16.07,,N,90813.88,101591.5,
E3644,08/26/2021 06:13 CDT,102167.3,22.78,67,1.34,0,3.13,0,0,,0,16.31,,N,90813.88,101591.49,
E3644,08/26/2021 06:18 CDT,102167.3,22.78,68,1.34,0,3.13,0,0,,0,16.54,,N,90813.88,101591.47,
E3644,08/26/2021 06:23 CDT,102167.3,22.78,68,1.34,0,2.23,0,0,,0,16.54,,N,90813.88,101591.47,
E3644,08/26/2021 06:28 CDT,102167.3,22.78,68,1.34,0,3.13,0,0,,0,16.54,,N,90813.88,101591.47,
E3644,08/26/2021 06:33 CDT,102167.3,22.22,69,1.34,0,3.13,0,0,,0,16.24,,N,90813.88,101612.86,
E3644,08/26/2021 06:38 CDT,102201.16,22.22,69,1.34,0,2.23,0,0,,0,16.24,,N,90843.98,101646.54,
E3644,08/26/2021 06:43 CDT,102201.16,22.22,69,1.34,0,2.23,0,0,,0,16.24,,N,90843.98,101646.54,
E3644,08/26/2021 06:48 CDT,102201.16,22.22,69,0.9,0,2.68,0,0,,0,16.24,,N,90843.98,101646.54,
E3644,08/26/2021 06:53 CDT,102201.16,22.22,70,1.34,0,2.23,0,0,,0,16.46,,N,90843.98,101646.53,
E3644,08/26/2021 06:58 CDT,102201.16,22.22,70,1.34,0,2.68,0,0,,0,16.46,,N,90843.98,101646.53,
E3644,08/26/2021 07:03 CDT,102235.02,22.22,70,0.9,0,2.68,0,0,,0,16.46,,N,90874.08,101680.21,
E3644,08/26/2021 07:08 CDT,102235.02,22.22,70,1.34,0,2.68,0,0,,0,16.46,,N,90874.08,101680.21,
E3644,08/26/2021 07:13 CDT,102235.02,21.67,71,0.9,0,2.23,0,0,,0,16.16,,N,90874.08,101701.32,
E3644,08/26/2021 07:18 CDT,102235.02,21.67,71,0.9,0,2.23,0,7,,0,16.16,,N,90874.08,101701.32,
E3644,08/26/2021 07:23 CDT,102235.02,21.67,71,0.9,0,2.23,0,16,,0,16.16,,N,90874.08,101701.32,
E3644,08/26/2021 07:28 CDT,102235.02,21.67,72,0.9,0,2.23,0,30,,0,16.38,,N,90874.08,101701.3,
E3644,08/26/2021 07:33 CDT,102235.02,21.67,72,1.34,0,3.13,0,46,,0,16.38,,N,90874.08,101701.3,
E3644,08/26/2021 07:38 CDT,102268.89,21.67,72,0.9,0,3.13,0,67,,0,16.38,,N,90904.18,101734.99,
E3644,08/26/2021 07:43 CDT,102268.89,21.67,72,1.34,0,2.68,0,88,,0,16.38,,N,90904.18,101734.99,
E3644,08/26/2021 07:48 CDT,102268.89,21.67,72,1.34,0,3.13,0,111,,0,16.38,,N,90904.18,101734.99,
E3644,08/26/2021 07:53 CDT,102268.89,21.67,72,1.34,0,3.13,0,132,,0,16.38,,N,90904.18,101734.99,
E3644,08/26/2021 07:58 CDT,102268.89,21.67,71,1.34,0,2.23,0,148,,0,16.16,,N,90904.18,101735,
E3644,08/26/2021 08:03 CDT,102268.89,22.22,71,1.34,0,2.23,0,167,,0,16.69,,N,90904.18,101713.87,
E3644,08/26/2021 08:08 CDT,102268.89,22.22,71,0.9,0,2.23,0,188,,0,16.69,,N,90904.18,101713.87,
E3644,08/26/2021 08:13 CDT,102268.89,22.22,71,0.9,0,2.68,0,207,,0,16.69,,N,90904.18,101713.87,
E3644,08/26/2021 08:18 CDT,102268.89,22.22,71,0.9,0,2.68,0,229,,0,16.69,,N,90904.18,101713.87,
E3644,08/26/2021 08:23 CDT,102268.89,22.78,70,1.34,0,2.68,0,248,,0,17,,N,90904.18,101692.45,
E3644,08/26/2021 08:33 CDT,102268.89,23.33,69,0.45,0,2.68,0,287,,0,17.3,,N,90904.18,101671.5,
E3644,08/26/2021 08:38 CDT,102268.89,23.33,68,0.9,0,2.23,0,304,,0,17.07,,N,90904.18,101671.52,
E3644,08/26/2021 08:43 CDT,102268.89,23.89,66,0.45,0,1.79,0,323,,0,17.13,,N,90904.18,101650.29,
E3644,08/26/2021 08:48 CDT,102268.89,23.89,66,0.45,0,2.23,0,343,,0,17.13,,N,90904.18,101650.29,
E3644,08/26/2021 08:53 CDT,102268.89,24.44,64,0.45,0,2.68,0,359,,0,17.17,,N,90904.18,101629.52,
E3644,08/26/2021 08:58 CDT,102268.89,25,63,1.34,0,4.02,0,381,,0,17.45,,N,90904.18,101608.44,
E3644,08/26/2021 09:03 CDT,102268.89,25,63,0.9,0,4.02,0,397,,0,17.45,,N,90904.18,101608.44,
E3644,08/26/2021 09:08 CDT,102268.89,25,62,0.9,0,3.13,0,415,,0,17.2,,N,90904.18,101608.46,
E3644,08/26/2021 09:13 CDT,102268.89,25.56,62,0.9,0,3.13,0,432,,0,17.73,,N,90904.18,101587.44,
E3644,08/26/2021 09:18 CDT,102268.89,25.56,61,1.79,0,3.13,0,450,,0,17.47,,N,90904.18,101587.46,
E3644,08/26/2021 09:23 CDT,102302.75,25.56,60,1.34,0,4.02,0,468,,0,17.21,,N,90934.28,101621.12,
E3644,08/26/2021 09:28 CDT,102302.75,25.56,60,1.34,0,4.02,0,483,,0,17.21,,N,90934.28,101621.12,
E3644,08/26/2021 09:33 CDT,102268.89,26.11,60,0.9,0,4.02,0,503,,0,17.73,,N,90904.18,101566.91,
E3644,08/26/2021 09:38 CDT,102268.89,26.11,59,0.9,0,2.68,0,517,,0,17.46,,N,90904.18,101566.94,
E3644,08/26/2021 09:43 CDT,102268.89,26.67,59,0.9,0,3.13,0,533,,0,17.99,,N,90904.18,101546.08,27.62
E3644,08/26/2021 09:48 CDT,102268.89,26.67,57,1.34,0,4.02,0,550,,0,17.44,,N,90904.18,101546.12,27.5
E3644,08/26/2021 09:53 CDT,102302.75,26.67,57,2.23,0,6.26,0,566,,0,17.44,,N,90934.28,101579.75,27.5
E3644,08/26/2021 09:58 CDT,102302.75,26.67,58,0.9,0,5.37,0,582,,0,17.72,,N,90934.28,101579.72,27.56
E3644,08/26/2021 10:03 CDT,102302.75,26.67,58,0.9,0,3.58,0,599,,0,17.72,,N,90934.28,101579.72,27.56
E3644,08/26/2021 10:08 CDT,102302.75,27.22,57,0.9,0,3.58,0,615,,0,17.96,,N,90934.28,101559.33,28.13
E3644,08/26/2021 10:13 CDT,102302.75,27.22,56,1.34,0,4.02,0,626,,0,17.68,,N,90934.28,101559.35,28.05
E3644,08/26/2021 10:18 CDT,102268.89,27.22,56,1.79,0,3.13,0,642,,0,17.68,,N,90904.18,101525.74,28.05
E3644,08/26/2021 10:23 CDT,102268.89,27.22,56,1.34,0,4.92,0,657,,0,17.68,,N,90904.18,101525.74,28.05
E3644,08/26/2021 10:28 CDT,102302.75,27.78,55,1.34,0,4.92,0,671,,0,17.92,,N,90934.28,101538.67,28.64
E3644,08/26/2021 10:33 CDT,102302.75,27.78,55,1.34,0,4.02,0,686,,0,17.92,,N,90934.28,101538.67,28.64
E3644,08/26/2021 10:38 CDT,102302.75,27.78,55,1.34,0,4.47,0,698,,0,17.92,,N,90934.28,101538.67,28.64
E3644,08/26/2021 10:43 CDT,102302.75,27.78,54,2.68,0,4.92,0,410,,0,17.62,,N,90934.28,101538.7,28.55
E3644,08/26/2021 10:48 CDT,102302.75,27.78,54,1.79,0,4.92,0,722,,0,17.62,,N,90934.28,101538.7,28.55
E3644,08/26/2021 10:53 CDT,102302.75,28.33,54,1.79,0,3.58,0,737,,0,18.14,,N,90934.28,101518.44,29.25
E3644,08/26/2021 10:58 CDT,102302.75,28.33,54,1.34,0,4.02,0,749,,0,18.14,,N,90934.28,101518.44,29.25
E3644,08/26/2021 11:03 CDT,102302.75,28.33,53,1.34,0,4.02,0,758,,0,17.84,,N,90934.28,101518.46,29.14
E3644,08/26/2021 11:08 CDT,102302.75,28.89,53,0.9,0,3.58,0,770,,0,18.36,,N,90934.28,101497.92,29.88
E3644,08/26/2021 11:13 CDT,102302.75,28.89,52,1.34,0,4.47,0,780,,0,18.06,,N,90934.28,101497.94,29.76
E3644,08/26/2021 11:18 CDT,102302.75,28.89,52,1.34,0,4.47,0,789,,0,18.06,,N,90934.28,101497.94,29.76
E3644,08/26/2021 11:23 CDT,102302.75,29.44,52,0.9,0,4.02,0,802,,0,18.57,,N,90934.28,101477.84,30.53
E3644,08/26/2021 11:28 CDT,102302.75,29.44,51,0.9,0,4.47,0,812,,0,18.26,,N,90934.28,101477.87,30.39
E3644,08/26/2021 11:33 CDT,102302.75,29.44,50,1.34,0,4.47,0,817,,0,17.95,,N,90934.28,101477.89,30.25
E3644,08/26/2021 11:38 CDT,102302.75,30,50,0.9,0,3.58,0,830,,0,18.46,,N,90934.28,101457.5,31.05
E3644,08/26/2021 11:43 CDT,102302.75,30,50,1.79,0,3.58,0,754,,0,18.46,,N,90934.28,101457.5,31.05
E3644,08/26/2021 11:48 CDT,102302.75,30,49,1.79,0,3.58,0,840,,0,18.14,,N,90934.28,101457.53,30.89
E3644,08/26/2021 11:53 CDT,102302.75,30,50,1.34,0,3.13,0,849,,0,18.46,,N,90934.28,101457.5,31.05
E3644,08/26/2021 11:58 CDT,102302.75,30,51,0.9,0,3.13,0,860,,0,18.78,,N,90934.28,101457.48,31.21
E3644,08/26/2021 12:03 CDT,102302.75,30,50,0.9,0,3.13,0,867,,0,18.46,,N,90934.28,101457.5,31.05
E3644,08/26/2021 12:08 CDT,102268.89,30.56,49,0.9,0,3.13,0,877,,0,18.66,,N,90904.18,101403.64,31.73
E3644,08/26/2021 12:13 CDT,102268.89,31.11,47,1.34,0,3.13,0,882,,0,18.5,,N,90904.18,101383.83,32.22
E3644,08/26/2021 12:18 CDT,102268.89,31.11,47,1.79,0,3.58,0,886,,0,18.5,,N,90904.18,101383.83,32.22
E3644,08/26/2021 12:23 CDT,102268.89,31.11,46,0.9,0,3.58,0,889,,0,18.16,,N,90904.18,101383.86,32.04
E3644,08/26/2021 12:28 CDT,102268.89,31.11,46,1.34,0,2.68,0,896,,0,18.16,,N,90904.18,101383.86,32.04
E3644,08/26/2021 12:33 CDT,102268.89,31.11,47,0.9,0,2.68,0,909,,0,18.5,,N,90904.18,101383.83,32.22
E3644,08/26/2021 12:38 CDT,102268.89,31.11,46,1.34,0,3.13,0,918,,0,18.16,,N,90904.18,101383.86,32.04
E3644,08/26/2021 12:43 CDT,102235.02,31.67,45,1.79,0,3.13,0,954,,0,18.32,,N,90874.08,101330.17,32.72
E3644,08/26/2021 12:48 CDT,102235.02,31.67,46,0.9,0,3.13,0,244,,0,18.67,,N,90874.08,101330.14,32.91
E3644,08/26/2021 12:53 CDT,102235.02,31.67,46,0.9,0,3.58,0,1041,,0,18.67,,N,90874.08,101330.14,32.91
E3644,08/26/2021 12:58 CDT,102235.02,31.67,45,0.9,0,3.58,0,216,,0,18.32,,N,90874.08,101330.17,32.72
E3644,08/26/2021 13:03 CDT,102201.16,31.67,45,0.9,0,3.13,0,1011,,0,18.32,,N,90843.98,101296.61,32.72
E3644,08/26/2021 13:08 CDT,102201.16,31.67,45,0.9,0,3.58,0,1034,,0,18.32,,N,90843.98,101296.61,32.72
E3644,08/26/2021 13:13 CDT,102201.16,31.67,45,1.79,0,3.58,0,1021,,0,18.32,,N,90843.98,101296.61,32.72
E3644,08/26/2021 13:18 CDT,102201.16,31.67,45,1.79,0,4.47,0,1039,,0,18.32,,N,90843.98,101296.61,32.72
E3644,08/26/2021 13:23 CDT,102201.16,31.67,45,1.34,0,5.37,0,1000,,0,18.32,,N,90843.98,101296.61,32.72
E3644,08/26/2021 13:28 CDT,102167.3,31.67,45,0,,5.37,0,185,,0,18.32,,,90813.88,101263.04,32.72
E3644,08/26/2021 13:33 CDT,102167.3,31.67,45,1.34,0,2.68,0,1004,,0,18.32,,N,90813.88,101263.04,32.72
E3644,08/26/2021 13:38 CDT,102167.3,31.67,44,1.34,0,3.58,0,965,,0,17.97,,N,90813.88,101263.07,32.52
E3644,08/26/2021 13:43 CDT,102167.3,32.22,44,1.34,0,3.58,0,1037,,0,18.47,,N,90813.88,101243.38,33.39
E3644,08/26/2021 13:53 CDT,102167.3,32.22,43,0.9,0,4.47,0,1107,,0,18.1,,N,90813.88,101243.41,33.18
E3644,08/26/2021 13:58 CDT,102133.43,32.22,42,1.34,0,4.02,0,1027,,0,17.73,,N,90783.78,101209.88,32.98
E3644,08/26/2021 14:03 CDT,102133.43,32.22,40,1.79,0,4.02,0,1041,,0,16.96,,N,90783.78,101209.94,32.6
E3644,08/26/2021 14:08 CDT,102133.43,32.22,42,1.34,0,4.92,0,1021,,0,17.73,,N,90783.78,101209.88,32.98
E3644,08/26/2021 14:13 CDT,102133.43,31.67,42,1.79,0,6.26,0,951,,0,17.23,,N,90783.78,101229.57,32.16
E3644,08/26/2021 14:19 CDT,,32.22,43,1.79,0,6.26,0,962,,0,18.1,,N,,,33.18
E3644,08/26/2021 14:23 CDT,102133.43,32.22,42,2.23,0,5.37,0,953,,0,17.73,,N,90783.78,101209.88,32.98
E3644,08/26/2021 14:28 CDT,102133.43,32.22,42,0.45,0,4.47,0,265,,0,17.73,,N,90783.78,101209.88,32.98
E3644,08/26/2021 14:33 CDT,102099.57,32.22,43,0.9,0,2.68,0,188,,0,18.1,,N,90753.68,101176.29,33.18
E3644,08/26/2021 14:38 CDT,102099.57,31.67,42,1.34,0,3.58,0,221,,0,17.23,,N,90753.68,101196,32.16
E3644,08/26/2021 14:43 CDT,102099.57,31.67,42,1.34,0,3.58,0,169,,0,17.23,,N,90753.68,101196,32.16
E3644,08/26/2021 14:48 CDT,102099.57,31.67,42,1.34,0,3.13,0,188,,0,17.23,,N,90753.68,101196,32.16
E3644,08/26/2021 14:53 CDT,102099.57,31.67,42,1.34,0,3.13,0,1018,,0,17.23,,N,90753.68,101196,32.16
E3644,08/26/2021 14:58 CDT,102065.7,31.67,43,1.34,0,3.13,0,995,,0,17.6,,N,90723.57,101162.4,32.34
E3644,08/26/2021 15:03 CDT,102065.7,32.22,41,1.79,0,4.47,0,967,,0,17.35,,N,90723.57,101142.78,32.79
E3644,08/26/2021 15:08 CDT,102065.7,32.22,40,1.34,0,4.47,0,251,,0,16.96,,N,90723.57,101142.81,32.6
E3644,08/26/2021 15:13 CDT,102065.7,31.67,41,2.23,0,4.92,0,199,,0,16.85,,N,90723.57,101162.46,31.98
E3644,08/26/2021 15:18 CDT,102065.7,31.67,42,1.79,0,5.81,0,234,,0,17.23,,N,90723.57,101162.43,32.16
E3644,08/26/2021 15:23 CDT,102065.7,31.67,42,2.68,0,5.81,0,907,,0,17.23,,N,90723.57,101162.43,32.16
E3644,08/26/2021 15:28 CDT,102031.84,31.67,43,0.9,0,5.37,0,888,,0,17.6,,N,90693.48,101128.85,32.34
E3644,08/26/2021 15:33 CDT,102031.84,32.22,42,1.34,0,4.02,0,893,,0,17.73,,N,90693.48,101109.21,32.98
E3644,08/26/2021 15:38 CDT,102031.84,32.78,40,1.34,0,4.02,0,835,,0,17.47,,N,90693.48,101089.32,33.44
E3644,08/26/2021 15:43 CDT,102031.84,32.78,40,1.34,0,3.58,0,842,,0,17.47,,N,90693.48,101089.32,33.44
E3644,08/26/2021 15:48 CDT,102031.84,32.78,40,0.9,0,3.58,0,821,,0,17.47,,N,90693.48,101089.32,33.44
E3644,08/26/2021 15:53 CDT,101997.98,32.78,39,2.23,0,4.47,0,831,,0,17.07,,N,90663.38,101055.8,33.24
E3644,08/26/2021 15:58 CDT,101997.98,32.78,40,1.79,0,4.47,0,821,,0,17.47,,N,90663.38,101055.77,33.44
E3644,08/26/2021 16:03 CDT,101997.98,32.78,40,1.34,0,3.58,0,831,,0,17.47,,N,90663.38,101055.77,33.44
E3644,08/26/2021 16:08 CDT,101964.11,33.33,39,1.79,0,4.02,0,837,,0,17.56,,N,90633.27,101002.73,34.09
E3644,08/26/2021 16:13 CDT,101964.11,33.33,40,1.79,0,4.47,0,842,,0,17.96,,N,90633.27,101002.7,34.31
E3644,08/26/2021 16:18 CDT,101964.11,33.33,40,1.34,0,4.47,0,828,,0,17.96,,N,90633.27,101002.7,34.31
E3644,08/26/2021 16:23 CDT,101964.11,33.89,40,0.9,0,4.02,0,803,,0,18.47,,N,90633.27,100982.91,35.24
E3644,08/26/2021 16:28 CDT,101964.11,33.89,39,1.34,0,3.58,0,464,,0,18.07,,N,90633.27,100982.94,34.99
E3644,08/26/2021 16:33 CDT,101964.11,33.33,39,1.34,0,3.58,0,144,,0,17.56,,N,90633.27,101002.73,34.09
E3644,08/26/2021 16:38 CDT,101964.11,32.78,39,0.9,0,2.68,0,693,,0,17.07,,N,90633.27,101022.24,33.24
E3644,08/26/2021 16:43 CDT,101930.25,32.78,40,1.34,0,4.02,0,404,,0,17.47,,N,90603.18,100988.67,33.44
E3644,08/26/2021 16:48 CDT,101930.25,32.22,40,1.34,0,4.02,0,127,,0,16.96,,N,90603.18,101008.59,32.6
E3644,08/26/2021 16:53 CDT,101930.25,32.22,40,1.79,0,5.37,0,659,,0,16.96,,N,90603.18,101008.59,32.6
E3644,08/26/2021 16:58 CDT,101930.25,32.22,40,1.34,0,4.47,0,172,,0,16.96,,N,90603.18,101008.59,32.6
E3644,08/26/2021 17:03 CDT,101896.38,32.22,39,1.79,0,4.47,0,642,,0,16.56,,N,90573.07,100975.06,32.41
E3644,08/26/2021 17:08 CDT,101896.38,32.22,39,1.79,0,7.15,0,619,,0,16.56,,N,90573.07,100975.06,32.41
E3644,08/26/2021 17:13 CDT,101896.38,32.22,38,2.23,0,6.26,0,598,,0,16.16,,N,90573.07,100975.09,32.24
E3644,08/26/2021 17:18 CDT,101896.38,32.78,38,1.79,0,4.47,0,531,,0,16.66,,N,90573.07,100955.17,33.04
E3644,08/26/2021 17:23 CDT,101896.38,32.78,37,2.23,0,5.37,0,494,,0,16.24,,N,90573.07,100955.2,32.85
E3644,08/26/2021 17:28 CDT,101896.38,32.78,37,1.34,0,5.37,0,478,,0,16.24,,N,90573.07,100955.2,32.85
E3644,08/26/2021 17:33 CDT,101896.38,33.33,37,1.34,0,3.58,0,471,,0,16.73,,N,90573.07,100935.7,33.66
E3644,08/26/2021 17:38 CDT,101896.38,33.33,36,1.34,0,3.58,0,457,,0,16.31,,N,90573.07,100935.74,33.46
E3644,08/26/2021 17:43 CDT,101896.38,32.78,37,1.34,0,4.92,0,74,,0,16.24,,N,90573.07,100955.2,32.85
E3644,08/26/2021 17:48 CDT,101896.38,32.22,38,1.79,0,4.02,0,411,,0,16.16,,N,90573.07,100975.09,32.24
E3644,08/26/2021 17:53 CDT,101896.38,32.22,38,2.68,0,6.7,0,390,,0,16.16,,N,90573.07,100975.09,32.24
E3644,08/26/2021 17:58 CDT,101896.38,32.22,38,1.34,0,6.7,0,371,,0,16.16,,N,90573.07,100975.09,32.24
E3644,08/26/2021 18:03 CDT,101896.38,32.22,38,1.79,0,4.02,0,357,,0,16.16,,N,90573.07,100975.09,32.24
E3644,08/26/2021 18:08 CDT,101896.38,31.67,39,1.79,0,4.02,0,53,,0,16.07,,N,90573.07,100994.69,31.65
E3644,08/26/2021 18:13 CDT,101896.38,31.67,39,1.79,0,4.02,0,313,,0,16.07,,N,90573.07,100994.69,31.65
E3644,08/26/2021 18:18 CDT,101896.38,31.67,38,1.79,0,4.02,0,306,,0,15.66,,N,90573.07,100994.72,31.49
E3644,08/26/2021 18:23 CDT,101862.52,31.67,39,1.34,0,4.02,0,49,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 18:28 CDT,101896.38,31.11,39,1.34,0,4.02,0,49,,0,15.56,,N,90573.07,101014.77,30.91
E3644,08/26/2021 18:33 CDT,101896.38,31.11,39,1.79,0,4.02,0,239,,0,15.56,,N,90573.07,101014.77,30.91
E3644,08/26/2021 18:38 CDT,101862.52,31.67,40,1.34,0,4.47,0,167,,0,16.46,,N,90542.97,100961.1,31.81
E3644,08/26/2021 18:43 CDT,101862.52,31.67,39,1.34,0,4.02,0,160,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 18:48 CDT,101862.52,31.67,38,1.34,0,4.02,0,172,,0,15.66,,N,90542.97,100961.16,31.49
E3644,08/26/2021 18:53 CDT,101862.52,31.67,39,1.34,0,2.68,0,155,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 18:58 CDT,101862.52,31.67,39,1.34,0,3.13,0,130,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 19:03 CDT,101862.52,31.67,39,0.9,0,3.13,0,111,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 19:08 CDT,101862.52,32.22,39,0.9,0,3.13,0,91,,0,16.56,,N,90542.97,100941.5,32.41
E3644,08/26/2021 19:13 CDT,101862.52,31.67,39,1.79,0,3.13,0,76,,0,16.07,,N,90542.97,100961.13,31.65
E3644,08/26/2021 19:18 CDT,101828.66,31.67,39,1.34,0,3.58,0,60,,0,16.07,,N,90512.88,100927.58,31.65
E3644,08/26/2021 19:23 CDT,101828.66,31.67,40,1.34,0,3.58,0,49,,0,16.46,,N,90512.88,100927.55,31.81
E3644,08/26/2021 19:28 CDT,101828.66,31.67,39,1.34,0,3.13,0,37,,0,16.07,,N,90512.88,100927.58,31.65
E3644,08/26/2021 19:33 CDT,101828.66,31.11,40,1.34,0,3.13,0,30,,0,15.96,,N,90512.88,100947.61,31.06
E3644,08/26/2021 19:38 CDT,101828.66,31.11,40,1.79,0,3.58,0,26,,0,15.96,,N,90512.88,100947.61,31.06
E3644,08/26/2021 19:43 CDT,101828.66,31.11,41,1.34,0,3.58,0,25,,0,16.35,,N,90512.88,100947.58,31.21
E3644,08/26/2021 19:48 CDT,101794.79,31.11,41,1.34,0,3.13,0,23,,0,16.35,,N,90482.77,100914,31.21
E3644,08/26/2021 19:53 CDT,101794.79,30.56,41,1.34,0,2.68,0,21,,0,15.85,,N,90482.77,100933.77,30.49
E3644,08/26/2021 19:58 CDT,101794.79,30.56,42,1.34,0,3.13,0,18,,0,16.22,,N,90482.77,100933.74,30.63
E3644,08/26/2021 20:03 CDT,101828.66,30.56,42,0.9,0,3.13,0,16,,0,16.22,,N,90512.88,100967.33,30.63
E3644,08/26/2021 20:08 CDT,101828.66,30.56,43,0.9,0,2.23,0,12,,0,16.59,,N,90512.88,100967.3,30.77
E3644,08/26/2021 20:13 CDT,101828.66,30,44,0.9,0,2.23,0,9,,0,16.44,,N,90512.88,100987.49,30.18
E3644,08/26/2021 20:18 CDT,101828.66,30,44,0.9,0,2.23,0,5,,0,16.44,,N,90512.88,100987.49,30.18
E3644,08/26/2021 20:23 CDT,101828.66,29.44,44,1.34,0,2.23,0,0,,0,15.93,,N,90512.88,101007.78,29.49
E3644,08/26/2021 20:28 CDT,101828.66,29.44,45,1.34,0,2.68,0,0,,0,16.28,,N,90512.88,101007.75,29.61
E3644,08/26/2021 20:33 CDT,101828.66,29.44,45,1.34,0,2.68,0,0,,0,16.28,,N,90512.88,101007.75,29.61
E3644,08/26/2021 20:43 CDT,101862.52,29.44,46,0.9,0,2.23,0,0,,0,16.63,,N,90542.97,101041.31,29.73
E3644,08/26/2021 20:48 CDT,101862.52,28.89,47,0.9,0,1.79,0,0,,0,16.46,,N,90542.97,101061.29,29.18
E3644,08/26/2021 20:53 CDT,101862.52,28.89,47,0.9,0,1.79,0,0,,0,16.46,,N,90542.97,101061.29,29.18
E3644,08/26/2021 20:58 CDT,101862.52,28.89,48,1.34,0,2.23,0,0,,0,16.79,,N,90542.97,101061.27,29.29
E3644,08/26/2021 21:03 CDT,101862.52,28.89,48,1.34,0,2.23,0,0,,0,16.79,,N,90542.97,101061.27,29.29
E3644,08/26/2021 21:08 CDT,101862.52,28.33,48,0.9,0,1.79,0,0,,0,16.28,,N,90542.97,101081.72,28.63
E3644,08/26/2021 21:13 CDT,101862.52,28.33,48,0.9,0,1.79,0,0,,0,16.28,,N,90542.97,101081.72,28.63
E3644,08/26/2021 21:18 CDT,101862.52,28.33,49,1.34,0,2.68,0,0,,0,16.6,,N,90542.97,101081.7,28.73
